subject,group,channel,mse_norm,mse_phys
sub-001,A,harm_00,0.9889243841171265,0.6212412178248573
sub-001,A,harm_01,0.8249642252922058,0.8170308159010998
sub-001,A,harm_02,0.5236023664474487,0.1711620387110235
sub-001,A,harm_03,0.5945075154304504,0.5249959351773466
sub-001,A,harm_04,1.1647827625274658,0.834074907827225
sub-001,A,harm_05,0.9930527806282043,0.6129944402681237
sub-001,A,harm_06,0.8684161305427551,1.3038279360061802
sub-001,A,harm_07,0.5358489155769348,0.7831686623721497
sub-001,A,harm_08,0.46559733152389526,0.7274186837837588
sub-001,A,harm_09,1.26656174659729,1.4723317632374258
sub-001,A,harm_10,0.8041399121284485,0.7393641871283326
sub-001,A,harm_11,1.1152281761169434,1.3727437510515206
sub-002,A,harm_00,0.29971280694007874,0.14554533501413036
sub-002,A,harm_01,0.26382380723953247,0.2540547434219836
sub-002,A,harm_02,0.5543068647384644,0.1387170993861994
sub-002,A,harm_03,0.3788045048713684,0.25671265055102443
sub-002,A,harm_04,0.33326593041419983,0.2019883380383217
sub-002,A,harm_05,0.4283275008201599,0.1817193483945185
sub-002,A,harm_06,0.9542640447616577,0.5164243527367783
sub-002,A,harm_07,0.64647376537323,1.2815776248367663
sub-002,A,harm_08,0.7681927680969238,1.0950068766864351
sub-002,A,harm_09,0.714119553565979,1.6900396087970806
sub-002,A,harm_10,0.5085271596908569,0.5524047137395369
sub-002,A,harm_11,0.5886504054069519,0.7012103788260311
sub-003,A,harm_00,0.7720791101455688,0.37263213164228104
sub-003,A,harm_01,0.3819638788700104,0.36729125371421484
sub-003,A,harm_02,0.3154454231262207,0.124257235181184
sub-003,A,harm_03,0.8041738271713257,0.5469186179064086
sub-003,A,harm_04,0.4479636549949646,0.30151047386157265
sub-003,A,harm_05,0.5061398148536682,0.33576799049327394
sub-003,A,harm_06,0.7485159635543823,0.4919853323225924
sub-003,A,harm_07,0.27622878551483154,0.5159643968214535
sub-003,A,harm_08,0.929924488067627,1.5599617449614256
sub-003,A,harm_09,0.4174537658691406,0.8315203605926376
sub-003,A,harm_10,0.8440877199172974,0.729056360102473
sub-003,A,harm_11,0.6604059934616089,0.717874011476177
sub-004,A,harm_00,0.8012949824333191,0.42816469228833526
sub-004,A,harm_01,0.4433438777923584,0.399741675752892
sub-004,A,harm_02,0.6148413419723511,0.16234485375999363
sub-004,A,harm_03,0.6852234601974487,0.48954772346601877
sub-004,A,harm_04,0.7775628566741943,0.6501889265882487
