subject,group,channel,mse_norm,mse_phys
sub-001,A,harm_00,0.9735700488090515,0.6115956411570361
sub-001,A,harm_01,0.9094648361206055,0.9007188121712587
sub-001,A,harm_02,0.718993067741394,0.23503392493941555
sub-001,A,harm_03,0.5432484745979309,0.47973025328150415
sub-001,A,harm_04,1.0350525379180908,0.7411779929564419
sub-001,A,harm_05,0.7893401384353638,0.4872461220392122
sub-001,A,harm_06,0.6742711067199707,1.0123412894620565
sub-001,A,harm_07,0.4306228756904602,0.6293758030250699
sub-001,A,harm_08,0.48685264587402344,0.7606265905760399
sub-001,A,harm_09,1.6428970098495483,1.909807759335699
sub-001,A,harm_10,0.8476129770278931,0.7793353747370642
sub-001,A,harm_11,0.945666491985321,1.164028846519689
sub-002,A,harm_00,0.358142226934433,0.17391959634310933
sub-002,A,harm_01,0.1881103366613388,0.18114484744786247
sub-002,A,harm_02,0.5393503308296204,0.13497417803218534
sub-002,A,harm_03,0.3432261347770691,0.23260148615952825
sub-002,A,harm_04,0.41544827818870544,0.2517980375249406
sub-002,A,harm_05,0.5746144652366638,0.24378207329889154
sub-002,A,harm_06,0.8667062520980835,0.4690402176521949
sub-002,A,harm_07,0.7034025192260742,1.3944338938077487
sub-002,A,harm_08,0.638533353805542,0.910186143958208
sub-002,A,harm_09,0.8219614028930664,1.9452587747456929
sub-002,A,harm_10,0.39166685938835144,0.4254612860269138
sub-002,A,harm_11,0.5338254570960999,0.6359019675499142
sub-003,A,harm_00,0.8104605674743652,0.39115635289374073
sub-003,A,harm_01,0.6242257356643677,0.6002469493479763
sub-003,A,harm_02,0.3993564248085022,0.15731065205118233
sub-003,A,harm_03,0.6821305155754089,0.46391696198638865
sub-003,A,harm_04,0.42732858657836914,0.28762164786625033
sub-003,A,harm_05,0.5068615078926086,0.3362467542939603
sub-003,A,harm_06,0.6675360202789307,0.43875875300603356
sub-003,A,harm_07,0.7013319730758667,1.3100094828468192
sub-003,A,harm_08,0.858700156211853,1.4404819007040446
sub-003,A,harm_09,0.6145363450050354,1.2240864138139114
sub-003,A,harm_10,0.4110305905342102,0.355015787049955
sub-003,A,harm_11,0.8899675607681274,0.9674118485561928
sub-004,A,harm_00,0.6825709342956543,0.36472557604212946
sub-004,A,harm_01,0.2967590093612671,0.2675732081551387
sub-004,A,harm_02,0.8347781896591187,0.22041774661329808
sub-004,A,harm_03,0.7556145191192627,0.5398375699893803
sub-004,A,harm_04,0.8018389940261841,0.670488347466081
sub-004,A,harm_05,0.41550564765930176,0.3197394350936236
sub-004,A,harm_06,1.016974925994873,0.8033524049078128
sub-004,A,harm_07,0.4780215322971344,0.6645237208766007
sub-004,A,harm_08,0.5733872652053833,0.7543972585605048
sub-004,A,harm_09,0.8081372976303101,1.705563696770383
sub-004,A,harm_10,0.5161498188972473,0.6145263889067474
sub-004,A,harm_11,0.8595878481864929,1.0168532283239415
sub-005,A,harm_00,0.23122325539588928,0.14055781216760432
sub-005,A,harm_01,0.2096147984266281,0.2734032707843054
sub-005,A,harm_02,0.3760119080543518,0.13396720081055066
sub-005,A,harm_03,0.2807047367095947,0.27143562515252173
sub-005,A,harm_04,0.2762111723423004,0.12472628641474875
sub-005,A,harm_05,0.10835456848144531,0.06837329523012446
sub-005,A,harm_06,0.061107225716114044,0.07867772695722833
sub-005,A,harm_07,0.14546112716197968,0.1971519553013534
sub-005,A,harm_08,0.2544766962528229,0.42222286185135255
sub-005,A,harm_09,0.15891340374946594,0.2228322685436954
sub-005,A,harm_10,0.40925946831703186,0.41864338690536534
sub-005,A,harm_11,0.2962261140346527,0.28281643993700295
sub-006,A,harm_00,0.7171000242233276,0.34411969783900603
sub-006,A,harm_01,0.9844080209732056,1.0438582107849725
sub-006,A,harm_02,0.33367839455604553,0.11573456670148509
sub-006,A,harm_03,0.7025972008705139,0.523300552782932
sub-006,A,harm_04,0.5801960825920105,0.47446689887389853
sub-006,A,harm_05,0.5890626907348633,0.394429292282544
sub-006,A,harm_06,0.9941633939743042,0.6838521018496038
sub-006,A,harm_07,0.6888693571090698,0.8772652637575572
sub-006,A,harm_08,0.9388493299484253,1.6688020777015191
sub-006,A,harm_09,0.9393640756607056,1.8443723325911447
sub-006,A,harm_10,0.8271415829658508,0.9610745055341607
