subject,group,channel,mse_norm,mse_phys
sub-001,A,harm_00,2.1345715522766113,1.3409355173848754
sub-001,A,harm_01,1.7037616968154907,1.6873771814252203
sub-001,A,harm_02,1.05356764793396,0.3444040709056904
sub-001,A,harm_03,1.1388118267059326,1.0056585735835775
sub-001,A,harm_04,1.1053459644317627,0.7915135448949246
sub-001,A,harm_05,1.5550363063812256,0.9598972268359777
sub-001,A,harm_06,1.4612058401107788,2.193834185692864
sub-001,A,harm_07,0.866564154624939,1.2665247052083028
sub-001,A,harm_08,0.8775591850280762,1.3710408202429953
sub-001,A,harm_09,1.8010257482528687,2.0936266413265314
sub-001,A,harm_10,0.631533145904541,0.5806613799710574
sub-001,A,harm_11,1.3626625537872314,1.67731280966773
sub-002,A,harm_00,0.7789976000785828,0.3782937000129885
sub-002,A,harm_01,0.5485851168632507,0.5282716998442595
sub-002,A,harm_02,0.8032142519950867,0.20100698423604177
sub-002,A,harm_03,0.5074588060379028,0.3439005963978298
sub-002,A,harm_04,1.2464234828948975,0.7554417803493233
sub-002,A,harm_05,0.7957072257995605,0.33758140280097687
sub-002,A,harm_06,1.6795425415039062,0.9089273295492069
sub-002,A,harm_07,1.1135988235473633,2.2076121441353465
sub-002,A,harm_08,1.2417733669281006,1.7700640158861487
sub-002,A,harm_09,0.7340924143791199,1.7373075007160776
sub-002,A,harm_10,0.7384110689163208,0.8021238342408235
sub-002,A,harm_11,0.7757415175437927,0.9240764949646275
sub-003,A,harm_00,1.2014403343200684,0.5798567360983161
sub-003,A,harm_01,1.8908188343048096,1.8181855893096346
sub-003,A,harm_02,0.811750590801239,0.319757006045685
sub-003,A,harm_03,1.513625979423523,1.0294170249303347
sub-003,A,harm_04,0.7828948497772217,0.5269422965636983
sub-003,A,harm_05,1.1114962100982666,0.7373552483980801
sub-003,A,harm_06,0.8934314846992493,0.5872355531603729
sub-003,A,harm_07,0.764604926109314,1.4281962640911001
sub-003,A,harm_08,1.200310468673706,2.013538128346967
sub-003,A,harm_09,0.9752769470214844,1.9426406106950873
sub-003,A,harm_10,1.2781234979629517,1.1039422126382896
sub-003,A,harm_11,2.070451021194458,2.2506200653313977
sub-004,A,harm_00,1.699297547340393,0.9080042024646882
sub-004,A,harm_01,0.8902032971382141,0.8026531448471779
sub-004,A,harm_02,2.1342670917510986,0.563539331599924
sub-004,A,harm_03,1.130732774734497,0.8078352360559599
sub-004,A,harm_04,1.8643722534179688,1.5589661772111414
sub-004,A,harm_05,0.7094793915748596,0.5459577773506469
sub-004,A,harm_06,1.1025117635726929,0.87092164621347
sub-004,A,harm_07,0.6448442935943604,0.8964331110904986
sub-004,A,harm_08,1.0633609294891357,1.3990484594728714
sub-004,A,harm_09,0.7577406167984009,1.599202129847693
sub-004,A,harm_10,0.9622909426689148,1.1457006404447116
sub-004,A,harm_11,1.1261775493621826,1.332216688673374
sub-005,A,harm_00,0.7463310956954956,0.45368561991742795
sub-005,A,harm_01,0.3795565962791443,0.4950605379457485
sub-005,A,harm_02,1.324965476989746,0.4720646137017416
sub-005,A,harm_03,0.30747148394584656,0.29731851139996
sub-005,A,harm_04,0.604997456073761,0.2731934604474871
sub-005,A,harm_05,0.8020877838134766,0.5061289580286238
sub-005,A,harm_06,0.1316513568162918,0.16950580530788886
sub-005,A,harm_07,0.4438955783843994,0.6016375848006215
sub-005,A,harm_08,0.5122535824775696,0.8499213357140087
sub-005,A,harm_09,0.2886011600494385,0.4046836181266718
sub-005,A,harm_10,0.9757604598999023,0.998133691129149
sub-005,A,harm_11,0.8940380811691284,0.8535664322112526
sub-006,A,harm_00,0.8469945788383484,0.40645308701085253
sub-006,A,harm_01,1.8554069995880127,1.9674584009922185
sub-006,A,harm_02,0.679379940032959,0.23563929900228797
sub-006,A,harm_03,1.2001116275787354,0.8938536580206473
sub-006,A,harm_04,0.7870724201202393,0.6436441430202213
sub-006,A,harm_05,0.8789138793945312,0.5885101617867118
sub-006,A,harm_06,1.5539337396621704,1.0688995998483288
sub-006,A,harm_07,1.3041155338287354,1.660772461349958
sub-006,A,harm_08,1.9438059329986572,3.4551096498251694
sub-006,A,harm_09,1.5488617420196533,3.041076211032145
sub-006,A,harm_10,1.639824628829956,1.9053493099264902
sub-006,A,harm_11,1.5587877035140991,1.5845405873081115
sub-007,A,harm_00,1.4751304388046265,0.7799556173932245
sub-007,A,harm_01,1.147977352142334,1.0380511270996184
sub-007,A,harm_02,0.7165866494178772,0.345940732853197
sub-007,A,harm_03,0.9872972369194031,0.7393696185660467
sub-007,A,harm_04,0.9324744343757629,0.6983356327647365
sub-007,A,harm_05,1.4780216217041016,0.7671201313566333
sub-007,A,harm_06,0.8690387606620789,0.37544699101411827
sub-007,A,harm_07,2.0129787921905518,3.4192125990539215
sub-007,A,harm_08,0.5582529902458191,0.8956263385847356
sub-007,A,harm_09,0.8670381307601929,1.8959603686900117
sub-007,A,harm_10,0.7909658551216125,0.8131395311074364
sub-007,A,harm_11,0.9713150262832642,1.085698390535918
sub-008,A,harm_00,0.7825111746788025,0.5213715277064053
sub-008,A,harm_01,0.7494495511054993,0.8110821211479748
sub-008,A,harm_02,0.5395736694335938,0.21078917979170755
sub-008,A,harm_03,0.7980217933654785,0.6535275053409707
sub-008,A,harm_04,0.41693955659866333,0.36433719073418047
sub-008,A,harm_05,0.5276051759719849,0.30387050207164057
sub-008,A,harm_06,0.9094724655151367,0.4442125446168473
sub-008,A,harm_07,0.2756291329860687,0.40900033706724276
sub-008,A,harm_08,1.4453948736190796,2.248210784988745
sub-008,A,harm_09,0.7553054690361023,1.6512275506830567
sub-008,A,harm_10,0.6760774254798889,0.6093023148846414
sub-008,A,harm_11,0.5589743852615356,0.5461002152570713
sub-009,A,harm_00,2.3424410820007324,0.9844496653871341
sub-009,A,harm_01,0.8385666012763977,0.6694441506538812
sub-009,A,harm_02,1.7015348672866821,0.6188733158429967
sub-009,A,harm_03,1.2055206298828125,0.8511019742172541
sub-009,A,harm_04,2.6197094917297363,1.874966275262928
sub-009,A,harm_05,1.3212249279022217,0.6714612784647319
sub-009,A,harm_06,1.2658408880233765,0.6587678108356141
sub-009,A,harm_07,1.0237430334091187,1.7962363024133323
sub-009,A,harm_08,1.6035499572753906,2.388043148813414
sub-009,A,harm_09,2.394235134124756,5.244921507566437
sub-009,A,harm_10,1.023821234703064,1.1696677289282418
sub-009,A,harm_11,1.1659727096557617,1.6212275026069107
sub-010,A,harm_00,0.8824240565299988,0.523418182714505
sub-010,A,harm_01,0.6875974535942078,0.6777196394584848
sub-010,A,harm_02,0.7241904139518738,0.29381402990116134
sub-010,A,harm_03,0.7638317346572876,0.6723910914841515
sub-010,A,harm_04,0.7122920751571655,0.3532566531002751
sub-010,A,harm_05,1.1437652111053467,0.678128243449753
sub-010,A,harm_06,0.9211189150810242,0.8332173563133978
sub-010,A,harm_07,0.7386847734451294,1.4727061746214243
sub-010,A,harm_08,1.1356292963027954,1.5136266580438016
sub-010,A,harm_09,1.0925499200820923,1.8521448260213462
sub-010,A,harm_10,1.6872179508209229,1.6853329159517905
sub-010,A,harm_11,0.7798303365707397,0.8742895469320968
sub-011,A,harm_00,0.9106805920600891,0.5875276354042334
sub-011,A,harm_01,0.5064918398857117,0.44378139963030067
sub-011,A,harm_02,0.8488141298294067,0.342186786568237
sub-011,A,harm_03,0.20489326119422913,0.19117578253085296
sub-011,A,harm_04,0.5901318788528442,0.3283043666439553
sub-011,A,harm_05,0.20713643729686737,0.16042690202916152
sub-011,A,harm_06,0.3203889727592468,0.2392498747697107
sub-011,A,harm_07,0.7451215982437134,1.0480120409288036
sub-011,A,harm_08,0.5519429445266724,0.9450103487514322
sub-011,A,harm_09,0.23062515258789062,0.4824147080582769
sub-011,A,harm_10,0.5292385220527649,0.5302882934791132
sub-011,A,harm_11,0.8292092084884644,0.7069018891401054
sub-012,A,harm_00,0.4165106415748596,0.21715050639817152
sub-012,A,harm_01,0.18173862993717194,0.12468827125916182
sub-012,A,harm_02,0.2549828588962555,0.2856904626993018
sub-012,A,harm_03,0.26566293835639954,0.34324897187075953
sub-012,A,harm_04,0.37556344270706177,0.30590516753303826
sub-012,A,harm_05,0.5059292316436768,0.22722195768136055
sub-012,A,harm_06,0.4942034184932709,0.4512083598768412
sub-012,A,harm_07,0.15410587191581726,0.2202519978862167
sub-012,A,harm_08,0.32288092374801636,0.44265534505676296
sub-012,A,harm_09,0.3872019946575165,0.34569814185850395
sub-012,A,harm_10,0.35355526208877563,0.5692746421105949
sub-012,A,harm_11,0.2458813637495041,0.2213678543502064
sub-013,A,harm_00,1.325518012046814,0.9493240789782522
sub-013,A,harm_01,0.6007526516914368,0.4977335797342547
