subject,group,channel,mse_norm,mse_phys
sub-001,A,src_precuneus_lh,1.4885728359222412,37.92768097941642
sub-001,A,src_precuneus_rh,1.1494144201278687,41.8753836854529
sub-001,A,src_inferiorparietal_lh,1.4173475503921509,41.06404293380547
sub-001,A,src_inferiorparietal_rh,1.4018871784210205,19.30323918421299
sub-001,A,src_superiortemporal_lh,0.9577631950378418,44.89092375012027
sub-001,A,src_superiortemporal_rh,0.7977639436721802,37.77653224491758
sub-001,A,src_middletemporal_lh,1.0868791341781616,9.865558668295181
sub-001,A,src_middletemporal_rh,1.0107839107513428,20.00729832295188
sub-001,A,src_superiorfrontal_lh,0.7043994069099426,61.37318027777445
sub-001,A,src_superiorfrontal_rh,1.7152925729751587,114.96452768441276
sub-001,A,src_rostralmiddlefrontal_lh,1.5000102519989014,98.228318878413
sub-001,A,src_rostralmiddlefrontal_rh,1.4330694675445557,44.79959211659709
sub-002,A,src_precuneus_lh,0.5232597589492798,19.444159207651055
sub-002,A,src_precuneus_rh,0.8267933130264282,35.157262791060354
sub-002,A,src_inferiorparietal_lh,0.5481675267219543,19.2979319840376
sub-002,A,src_inferiorparietal_rh,0.7187199592590332,17.382806673764442
sub-002,A,src_superiortemporal_lh,0.5669980645179749,19.365485914484054
sub-002,A,src_superiortemporal_rh,0.47580400109291077,17.671069100257572
sub-002,A,src_middletemporal_lh,0.7483161687850952,4.670243580137998
sub-002,A,src_middletemporal_rh,0.3392156958580017,17.16985460676396
sub-002,A,src_superiorfrontal_lh,0.473377525806427,130.06394957564876
sub-002,A,src_superiorfrontal_rh,0.4231141209602356,120.15965755149814
sub-002,A,src_rostralmiddlefrontal_lh,0.4883260130882263,121.59929333704815
sub-002,A,src_rostralmiddlefrontal_rh,0.30553555488586426,49.556211577993814
sub-003,A,src_precuneus_lh,0.41252559423446655,35.64008965544013
sub-003,A,src_precuneus_rh,0.655539333820343,81.36225418623835
sub-003,A,src_inferiorparietal_lh,0.35517168045043945,25.788352896889318
sub-003,A,src_inferiorparietal_rh,0.6012439131736755,38.032539435428696
sub-003,A,src_superiortemporal_lh,0.43815985321998596,24.49011903928247
sub-003,A,src_superiortemporal_rh,0.5377631187438965,36.78638130801927
sub-003,A,src_middletemporal_lh,0.5529975891113281,6.107942836877661
sub-003,A,src_middletemporal_rh,0.4559445381164551,25.253459162507774
sub-003,A,src_superiorfrontal_lh,0.5717121958732605,59.015001763813395
sub-003,A,src_superiorfrontal_rh,0.603885293006897,64.88068269515408
sub-003,A,src_rostralmiddlefrontal_lh,0.5118579864501953,42.31310152600096
sub-003,A,src_rostralmiddlefrontal_rh,0.4019836485385895,38.29589627129579
sub-004,A,src_precuneus_lh,1.0284055471420288,46.13972942703451
sub-004,A,src_precuneus_rh,0.7984251976013184,44.38538166904047
sub-004,A,src_inferiorparietal_lh,0.8628312945365906,32.87373343811443
