subject,group,channel,mse_norm,mse_phys
sub-026,A,Fp2,0.4106256365776062,4.546461904828145e-10
sub-026,A,P3,0.45363864302635193,5.365086577187543e-10
sub-026,A,P4,0.5371414422988892,6.251929557148517e-10
sub-027,A,Fp1,0.4092317223548889,5.796073011468118e-10
sub-027,A,Fp2,0.6448157429695129,9.562658745005278e-10
sub-027,A,P3,0.6140803098678589,7.214394691605223e-10
sub-027,A,P4,0.8099845051765442,9.730086473687067e-10
sub-028,A,Fp1,0.6320999264717102,6.932513723439916e-10
sub-028,A,Fp2,0.5959371328353882,6.186756422120702e-10
sub-028,A,P3,0.3730922341346741,3.873103638054877e-10
sub-028,A,P4,0.47563672065734863,4.949216989747008e-10
sub-029,A,Fp1,1.283626914024353,1.4491119048812715e-09
sub-029,A,Fp2,1.5155651569366455,1.597934320287301e-09
sub-029,A,P3,0.9623044729232788,1.0904245196950556e-09
sub-029,A,P4,0.9872730374336243,1.1127358961909129e-09
sub-030,A,Fp1,0.6233243942260742,1.3202881579910917e-09
sub-030,A,Fp2,0.7051822543144226,1.6684111860745217e-09
sub-030,A,P3,0.7287443280220032,9.467024405671683e-10
sub-030,A,P4,0.5511071085929871,7.602952857056668e-10
sub-031,A,Fp1,0.4992435574531555,5.646863132626973e-10
sub-031,A,Fp2,0.39546576142311096,4.4825607112044683e-10
sub-031,A,P3,0.4345034062862396,4.97048694812655e-10
sub-031,A,P4,0.40858227014541626,4.631135289397174e-10
sub-032,A,Fp1,0.4583809971809387,5.66886342578434e-10
sub-032,A,Fp2,0.5504428744316101,6.651543739681882e-10
sub-032,A,P3,0.500876247882843,6.036529501004126e-10
sub-032,A,P4,0.5511080026626587,6.712881795480447e-10
sub-033,A,Fp1,0.20059585571289062,2.1486524644681302e-10
sub-033,A,Fp2,0.2576826214790344,2.6541486760973144e-10
sub-033,A,P3,0.198684424161911,2.0032406019340853e-10
sub-033,A,P4,0.16769060492515564,1.7076363019879293e-10
sub-034,A,Fp1,0.5560098886489868,5.756716573773832e-10
sub-034,A,Fp2,0.5818485021591187,6.075852439426327e-10
