subject,group,channel,mse_norm,mse_phys
sub-042,C,P4,0.01904659904539585,6.514960298370492e-10
sub-045,C,Fp1,0.21232911944389343,2.2486626466323407e-10
sub-045,C,Fp2,0.3302290439605713,3.585444040651895e-10
sub-045,C,P3,0.31074199080467224,3.326177650112651e-10
sub-045,C,P4,0.47571510076522827,5.091495216717501e-10
sub-047,C,Fp1,0.29261502623558044,3.2840428403866743e-10
sub-047,C,Fp2,0.25226891040802,2.7030348517711276e-10
sub-047,C,P3,0.6805161237716675,7.613918455282495e-10
sub-047,C,P4,0.5298154950141907,5.588802394385046e-10
sub-051,C,Fp1,0.7248559594154358,1.0083723380449855e-09
sub-051,C,Fp2,0.4310922622680664,8.944311704491225e-10
sub-051,C,P3,0.4719361364841461,5.153465878973484e-10
sub-051,C,P4,0.4255310893058777,4.637916314833538e-10
sub-052,C,Fp1,0.1963389664888382,2.1384952835127019e-10
sub-052,C,Fp2,0.14202919602394104,1.5191329124479559e-10
sub-052,C,P3,0.4119328558444977,4.421850004339348e-10
sub-052,C,P4,0.33103904128074646,3.51411699974607e-10
sub-054,C,Fp1,0.07439465820789337,7.234971057728808e-10
sub-054,C,Fp2,0.06574257463216782,1.183931632978078e-09
sub-054,C,P3,0.20482301712036133,9.777311567255256e-10
sub-054,C,P4,0.10243680328130722,9.315765778978957e-10
sub-056,C,Fp1,0.11680735647678375,2.9526440944894823e-09
sub-056,C,Fp2,0.1803867220878601,4.812828722615822e-09
sub-056,C,P3,0.08166136592626572,1.9447841192233313e-09
sub-056,C,P4,0.07953206449747086,2.0538350808613217e-09
sub-062,C,Fp1,0.010207748040556908,4.460887397734857e-10
sub-062,C,Fp2,0.022674161940813065,8.751056167701253e-10
sub-062,C,P3,0.021572818979620934,4.601687847341944e-10
sub-062,C,P4,0.07552120834589005,5.387509421477096e-10
sub-066,F,Fp1,0.7366281747817993,8.146731223216249e-10
sub-066,F,Fp2,0.31259313225746155,3.789302193815815e-10
sub-066,F,P3,0.8747266530990601,9.708027162303989e-10
sub-066,F,P4,0.4781382977962494,5.168455897489199e-10
sub-067,F,Fp1,0.31109705567359924,3.9206484820482274e-10
sub-067,F,Fp2,0.44506320357322693,5.422045232872328e-10
sub-067,F,P3,0.24829474091529846,2.6192417740831293e-10
sub-067,F,P4,0.12648510932922363,1.27200091356125e-10
sub-068,F,Fp1,0.1761055439710617,1.8482586623160913e-10
sub-068,F,Fp2,0.11519310623407364,1.178176786743482e-10
sub-068,F,P3,0.17856092751026154,1.8660256695619946e-10
sub-068,F,P4,0.2041628658771515,2.1971661776429555e-10
sub-070,F,Fp1,0.20220622420310974,1.9387027424708088e-10
sub-070,F,Fp2,0.23672132194042206,2.2521510517393774e-10
sub-070,F,P3,0.2686501145362854,2.581463511822719e-10
sub-070,F,P4,0.2496463805437088,2.429112306903623e-10
sub-071,F,Fp1,0.2593846023082733,2.827850263604371e-10
