subject,group,channel,mse_norm,mse_phys
sub-028,A,P3,0.3084765076637268,3.202322039368886e-10
sub-028,A,P4,0.46089163422584534,4.795787641017945e-10
sub-029,A,Fp1,0.592823326587677,6.692500216875498e-10
sub-029,A,Fp2,0.28248417377471924,2.978368525738647e-10
sub-029,A,P3,0.70159512758255,7.950046492983381e-10
sub-029,A,P4,0.490213006734848,5.525093755132721e-10
sub-030,A,Fp1,0.6689344644546509,1.4168966593841737e-09
sub-030,A,Fp2,1.0456633567810059,2.4739653198133274e-09
sub-030,A,P3,0.28414687514305115,3.6913157308215635e-10
sub-030,A,P4,0.6108414530754089,8.427034778639081e-10
sub-031,A,Fp1,0.2275267094373703,2.5735178111544707e-10
sub-031,A,Fp2,0.22009968757629395,2.494805640133012e-10
sub-031,A,P3,0.22253188490867615,2.5456459339053136e-10
sub-031,A,P4,0.22331932187080383,2.531245401206571e-10
sub-032,A,Fp1,0.5331385731697083,6.593401072260432e-10
sub-032,A,Fp2,0.6584120988845825,7.956242287610319e-10
sub-032,A,P3,0.2599906623363495,3.133391351282592e-10
sub-032,A,P4,0.28991207480430603,3.5313322975552136e-10
sub-033,A,Fp1,0.7599834203720093,8.140448581721627e-10
sub-033,A,Fp2,0.8599634170532227,8.857682181914778e-10
sub-033,A,P3,0.611834704875946,6.168838486710216e-10
sub-033,A,P4,0.5857305526733398,5.964643966636462e-10
sub-034,A,Fp1,0.20199310779571533,2.0913604149399828e-10
sub-034,A,Fp2,0.11032352596521378,1.1520343558065012e-10
sub-034,A,P3,0.12474513053894043,1.345684163211282e-10
sub-034,A,P4,0.1556725800037384,1.6293847347515725e-10
sub-035,A,Fp1,0.5189031362533569,5.389338573304941e-10
sub-035,A,Fp2,0.6728185415267944,7.084650420511918e-10
sub-035,A,P3,0.8560682535171509,8.50504413891793e-10
sub-035,A,P4,0.7662068605422974,7.632722629824583e-10
sub-037,C,Fp1,0.29267987608909607,3.947934726191654e-10
sub-037,C,Fp2,0.27173662185668945,3.80540267426091e-10
sub-037,C,P3,0.32820433378219604,4.031337666477919e-10
sub-037,C,P4,0.3224547505378723,3.8501692158780706e-10
sub-041,C,Fp1,0.3045753538608551,3.439049814325266e-10
sub-041,C,Fp2,0.37540075182914734,4.213070862663085e-10
sub-041,C,P3,0.34231066703796387,3.772066430755318e-10
sub-041,C,P4,0.42254647612571716,4.680216376797867e-10
sub-042,C,Fp1,0.005153309553861618,8.583282684627263e-10
sub-042,C,Fp2,0.003916870336979628,6.796380705999629e-10
sub-042,C,P3,0.006513636559247971,6.046378122838831e-10
sub-042,C,P4,0.012972461059689522,4.4372787275355765e-10
sub-045,C,Fp1,0.36746126413345337,3.8915831276714745e-10
sub-045,C,Fp2,0.3598819375038147,3.907398733575275e-10
sub-045,C,P3,0.4815816879272461,5.154843228426169e-10
sub-045,C,P4,0.3100786507129669,3.3187173675414365e-10
sub-047,C,Fp1,0.4267271161079407,4.78919400852947e-10
sub-047,C,Fp2,0.4202715754508972,4.503165744106765e-10
sub-047,C,P3,0.6254099011421204,6.997365414401433e-10
sub-047,C,P4,0.5121092200279236,5.40202629408198e-10
sub-051,C,Fp1,0.49835890531539917,6.93284407765231e-10
sub-051,C,Fp2,0.4744027256965637,9.842918148810937e-10
sub-051,C,P3,0.462517648935318,5.050617526278939e-10
sub-051,C,P4,0.49911266565322876,5.439891075289273e-10
sub-052,C,Fp1,0.3221224248409271,3.508510300094499e-10
sub-052,C,Fp2,0.27398496866226196,2.930521294654827e-10
sub-052,C,P3,0.4796697497367859,5.148964582120482e-10
sub-052,C,P4,0.26672694087028503,2.831417326416261e-10
sub-054,C,Fp1,0.06366267055273056,6.191272196178458e-10
sub-054,C,Fp2,0.03348357975482941,6.029923452022815e-10
sub-054,C,P3,0.14228923618793488,6.792235630718633e-10
sub-054,C,P4,0.07173673063516617,6.523852355209734e-10
sub-056,C,Fp1,0.09059296548366547,2.2899994709733844e-09
sub-056,C,Fp2,0.07061021775007248,1.8839240503088944e-09
sub-056,C,P3,0.08497291803359985,2.023649490568443e-09
sub-056,C,P4,0.06778506934642792,1.750480818799043e-09
sub-062,C,Fp1,0.007790124975144863,3.4043620777406425e-10
sub-062,C,Fp2,0.016445742920041084,6.347207909537143e-10
sub-062,C,P3,0.009257753379642963,1.974767009403627e-10
sub-062,C,P4,0.03422936052083969,2.441843904993555e-10
sub-066,F,Fp1,0.6828692555427551,7.552185045260441e-10
sub-066,F,Fp2,0.3916340470314026,4.747448361619073e-10
sub-066,F,P3,0.6582083106040955,7.305029674310316e-10
sub-066,F,P4,0.4843440055847168,5.235536754984256e-10
sub-067,F,Fp1,0.3219277858734131,4.057144424851127e-10
sub-067,F,Fp2,0.3999266028404236,4.872162230039245e-10
sub-067,F,P3,0.31594857573509216,3.3329167785705295e-10
sub-067,F,P4,0.2956412434577942,2.9731241389520045e-10
sub-068,F,Fp1,0.48246318101882935,5.063535953832083e-10
sub-068,F,Fp2,0.30762436985969543,3.146333174389887e-10
sub-068,F,P3,0.28599268198013306,2.9887259957872893e-10
sub-068,F,P4,0.331615686416626,3.568791841944871e-10
sub-070,F,Fp1,0.49342456459999084,4.730831409183473e-10
sub-070,F,Fp2,0.4956698417663574,4.715770198894666e-10
sub-070,F,P3,0.42167019844055176,4.0518360960918445e-10
sub-070,F,P4,0.3919621706008911,3.81387517164737e-10
sub-071,F,Fp1,0.2959732115268707,3.22674482906034e-10
sub-071,F,Fp2,0.30468693375587463,2.9072072858205046e-10
sub-071,F,P3,0.24107150733470917,2.2836490986472966e-10
sub-071,F,P4,0.1930297613143921,1.8239001204310842e-10
sub-072,F,Fp1,0.12739306688308716,1.5488846650213958e-10
sub-072,F,Fp2,0.14933064579963684,1.7556434324452376e-10
sub-072,F,P3,0.15638130903244019,1.6369130508372583e-10
sub-072,F,P4,0.17826248705387115,1.8475971430416534e-10
sub-073,F,Fp1,0.44939470291137695,4.4824434142534143e-10
sub-073,F,Fp2,0.46399980783462524,4.604134463718146e-10
sub-073,F,P3,0.4213241636753082,4.324342302658727e-10
sub-073,F,P4,0.3828875720500946,3.931814688956911e-10
sub-074,F,Fp1,0.27738136053085327,3.2629379348496325e-10
sub-074,F,Fp2,0.28766074776649475,3.3238676495169006e-10
sub-074,F,P3,0.11585059016942978,1.3254916444979267e-10
sub-074,F,P4,0.1069885641336441,1.2977748205367955e-10
sub-075,F,Fp1,0.4619082808494568,7.223023391042759e-10
sub-075,F,Fp2,0.515439510345459,7.043835369112204e-10
sub-075,F,P3,0.3545273542404175,3.848355997444095e-10
sub-075,F,P4,0.2189277708530426,2.3900538236934676e-10
sub-076,F,Fp1,0.4063645303249359,4.806687081899193e-10
sub-076,F,Fp2,0.40471410751342773,4.3401968712023556e-10
sub-076,F,P3,0.3280719518661499,3.8019525291074784e-10
sub-076,F,P4,0.4773635268211365,5.392781869104904e-10
sub-077,F,Fp1,0.25648191571235657,3.051077305441615e-10
sub-077,F,Fp2,0.3435664176940918,3.9826443458053375e-10
sub-077,F,P3,0.29522621631622314,3.518124441752459e-10
sub-077,F,P4,0.32470232248306274,3.875608932757758e-10
sub-078,F,Fp1,0.4752890467643738,6.515939824615598e-10
sub-078,F,Fp2,0.47874680161476135,6.57768104057731e-10
sub-078,F,P3,0.7645630240440369,8.883754496496803e-10
sub-078,F,P4,0.5200039148330688,6.390545163734165e-10
sub-079,F,Fp1,0.194829523563385,3.2806389469025605e-10
sub-079,F,Fp2,0.20928947627544403,3.7316574180961006e-10
sub-079,F,P3,0.1820126324892044,1.8609562387650728e-10
sub-079,F,P4,0.17832019925117493,1.8364521869699678e-10
sub-080,F,Fp1,0.8204034566879272,9.050906458902921e-10
sub-080,F,Fp2,0.6913450956344604,8.208295272833105e-10
sub-080,F,P3,0.9119695425033569,9.556296654225919e-10
sub-080,F,P4,0.9118762016296387,9.84932123755529e-10
sub-081,F,Fp1,0.26326125860214233,2.806845566271821e-10
sub-081,F,Fp2,0.26890450716018677,2.802104712125745e-10
sub-081,F,P3,0.3352573812007904,3.576394219016028e-10
sub-081,F,P4,0.26764020323753357,2.8381072810177845e-10
sub-082,F,Fp1,0.3715831935405731,4.261200162234134e-10
sub-082,F,Fp2,0.2878643870353699,3.697227603669233e-10
sub-082,F,P3,0.5021680593490601,5.578355372967009e-10
sub-082,F,P4,0.444985568523407,4.879774729300132e-10
sub-084,F,Fp1,0.9978128671646118,7.705963627429384e-10
sub-084,F,Fp2,0.8880636096000671,6.663255692656493e-10
sub-084,F,P3,0.4409882128238678,3.4837548965830974e-10
sub-084,F,P4,0.5489908456802368,4.4803885941188516e-10
sub-087,F,Fp1,0.38868802785873413,4.6425772232017946e-10
sub-087,F,Fp2,0.3770001530647278,4.4357457558687886e-10
sub-087,F,P3,0.24607911705970764,2.688943913444871e-10
sub-087,F,P4,0.1784507930278778,1.915400040328994e-10
sub-088,F,Fp1,0.3380585312843323,3.444134786201099e-10
sub-088,F,Fp2,0.277187705039978,2.8648882053349445e-10
