subject,group,channel,mse_norm,mse_phys
sub-001,A,src_precuneus_lh,3.13789963722229,79.95124827886517
sub-001,A,src_precuneus_rh,2.052678346633911,74.78303024817951
sub-001,A,src_inferiorparietal_lh,2.061396360397339,59.723720285490984
sub-001,A,src_inferiorparietal_rh,2.264453649520874,31.180319708393743
sub-001,A,src_superiortemporal_lh,3.721691608428955,174.43787261928105
sub-001,A,src_superiortemporal_rh,3.0376687049865723,143.84278794938467
sub-001,A,src_middletemporal_lh,1.949633002281189,17.69674121142587
sub-001,A,src_middletemporal_rh,1.337519884109497,26.4746589747033
sub-001,A,src_superiorfrontal_lh,3.634904146194458,316.70331529018983
sub-001,A,src_superiorfrontal_rh,6.752424716949463,452.5696260447179
sub-001,A,src_rostralmiddlefrontal_lh,6.990272521972656,457.75868359587804
sub-001,A,src_rostralmiddlefrontal_rh,1.8604034185409546,58.15860027062249
sub-002,A,src_precuneus_lh,0.7170562744140625,26.645573488298044
sub-002,A,src_precuneus_rh,0.9273422360420227,39.432847576425395
sub-002,A,src_inferiorparietal_lh,0.762028157711029,26.826776196263054
sub-002,A,src_inferiorparietal_rh,0.9017454981803894,21.80942307483317
sub-002,A,src_superiortemporal_lh,1.203804612159729,41.115239573857714
sub-002,A,src_superiortemporal_rh,1.2697994709014893,47.15957440927255
sub-002,A,src_middletemporal_lh,1.899888277053833,11.857208756153813
sub-002,A,src_middletemporal_rh,0.917319118976593,46.431329956577486
sub-002,A,src_superiorfrontal_lh,0.9538262486457825,262.0707624352346
sub-002,A,src_superiorfrontal_rh,0.3792888820171356,107.71378197645352
sub-002,A,src_rostralmiddlefrontal_lh,0.3492162823677063,86.95922809672658
sub-002,A,src_rostralmiddlefrontal_rh,0.7380990982055664,119.71567462865434
sub-003,A,src_precuneus_lh,0.9001296758651733,77.76657448100876
sub-003,A,src_precuneus_rh,1.0593923330307007,131.4864628803775
sub-003,A,src_inferiorparietal_lh,0.8479873538017273,61.57077924738924
sub-003,A,src_inferiorparietal_rh,0.9190424084663391,58.13533555512391
sub-003,A,src_superiortemporal_lh,1.1570194959640503,64.66942367881393
sub-003,A,src_superiortemporal_rh,1.1763255596160889,80.4680705502505
sub-003,A,src_middletemporal_lh,0.9648578763008118,10.657002616642712
sub-003,A,src_middletemporal_rh,1.0577484369277954,58.585649619822654
sub-003,A,src_superiorfrontal_lh,1.0220708847045898,105.50328556740308
sub-003,A,src_superiorfrontal_rh,0.7306129336357117,78.49614234545183
sub-003,A,src_rostralmiddlefrontal_lh,0.5871049165725708,48.5334420854381
sub-003,A,src_rostralmiddlefrontal_rh,0.8660908937454224,82.51013977551014
sub-004,A,src_precuneus_lh,1.6191517114639282,72.64373677862707
sub-004,A,src_precuneus_rh,2.0538101196289062,114.17368378319345
sub-004,A,src_inferiorparietal_lh,1.7388839721679688,66.25119944398959
sub-004,A,src_inferiorparietal_rh,1.805850625038147,62.42061383620043
sub-004,A,src_superiortemporal_lh,1.2325279712677002,19.044122251085188
sub-004,A,src_superiortemporal_rh,0.9789786338806152,19.35089451289653
sub-004,A,src_middletemporal_lh,1.2366348505020142,4.634859486579669
sub-004,A,src_middletemporal_rh,0.9083404541015625,59.8668787075249
sub-004,A,src_superiorfrontal_lh,0.7321963310241699,360.9159991462969
sub-004,A,src_superiorfrontal_rh,0.9893817901611328,511.58320192437793
sub-004,A,src_rostralmiddlefrontal_lh,0.8505841493606567,384.8342710739322
sub-004,A,src_rostralmiddlefrontal_rh,0.49887579679489136,138.63771447324623
sub-005,A,src_precuneus_lh,0.6234109997749329,44.8339173066336
sub-005,A,src_precuneus_rh,0.43933987617492676,27.11016704709987
sub-005,A,src_inferiorparietal_lh,0.44491320848464966,32.75591795607468
sub-005,A,src_inferiorparietal_rh,0.7081389427185059,30.80827019811878
sub-005,A,src_superiortemporal_lh,0.3667053282260895,12.479704288434798
sub-005,A,src_superiortemporal_rh,0.35797733068466187,6.695621027704807
sub-005,A,src_middletemporal_lh,0.5973334312438965,4.065914395505097
sub-005,A,src_middletemporal_rh,0.5169170498847961,10.16579109532921
sub-005,A,src_superiorfrontal_lh,0.405055433511734,144.29222994228752
sub-005,A,src_superiorfrontal_rh,0.20177869498729706,65.50504347235
sub-005,A,src_rostralmiddlefrontal_lh,0.19806215167045593,61.57930231843292
sub-005,A,src_rostralmiddlefrontal_rh,0.27665314078330994,32.3840143005925
sub-006,A,src_precuneus_lh,0.6377536058425903,45.219067759853736
sub-006,A,src_precuneus_rh,0.7543026804924011,73.99863555632655
sub-006,A,src_inferiorparietal_lh,0.4764377474784851,30.38180910987697
sub-006,A,src_inferiorparietal_rh,0.6779685616493225,32.42775896833092
sub-006,A,src_superiortemporal_lh,1.0416288375854492,66.30952715722512
